Time,Outside,Flow,Return
2021-12-05 15:11:59,5.1,37.3,26.4
2021-12-05 15:13:02,5.1,37.2,26.5
2021-12-05 15:14:04,5.0,37.2,26.6
2021-12-05 15:15:07,5.0,37.1,26.6
2021-12-05 15:16:10,5.0,37.1,26.6
2021-12-05 15:17:13,5.1,37.1,26.6
2021-12-05 15:18:15,5.1,37.1,26.5
2021-12-05 15:19:18,5.1,37.1,26.6
2021-12-05 15:20:21,5.1,37.0,26.6
2021-12-05 15:21:23,5.1,37.0,26.6
2021-12-05 15:22:26,5.1,36.9,26.6
2021-12-05 15:23:29,5.1,36.9,26.6
2021-12-05 15:24:31,5.1,36.9,26.6
2021-12-05 15:25:34,5.1,36.8,26.6
2021-12-05 15:26:37,5.1,36.8,26.6
2021-12-05 15:27:40,5.1,36.8,26.6
2021-12-05 15:28:42,5.1,36.8,26.6
2021-12-05 15:29:45,5.1,36.7,26.5
2021-12-05 15:30:48,5.0,36.7,26.5
2021-12-05 15:31:50,5.1,36.6,26.5
2021-12-05 15:32:53,5.1,36.6,26.5
2021-12-05 15:33:56,5.0,36.6,26.4
2021-12-05 15:34:59,4.9,36.4,26.4
2021-12-05 15:36:01,4.9,36.4,26.4
2021-12-05 15:37:04,4.9,36.4,26.3
2021-12-05 15:38:07,4.9,36.3,26.2
2021-12-05 15:39:10,4.8,36.3,26.2
2021-12-05 15:40:12,4.9,36.2,26.1
2021-12-05 15:41:15,4.8,36.2,26.1
2021-12-05 15:42:18,4.9,36.2,26.0
2021-12-05 15:43:20,4.9,36.2,25.9
2021-12-05 15:44:23,4.9,36.1,25.9
2021-12-05 15:45:26,4.9,36.1,25.9
2021-12-05 15:46:28,4.9,36.1,25.8
2021-12-05 15:47:31,5.0,36.1,25.8
2021-12-05 15:48:34,5.1,36.0,25.8
2021-12-05 15:49:37,5.1,35.9,25.7
2021-12-05 15:50:39,5.1,35.8,25.6
2021-12-05 15:51:42,5.1,35.7,25.6
2021-12-05 15:52:45,5.1,35.7,25.5
2021-12-05 15:53:48,5.1,35.6,25.4
2021-12-05 15:54:50,5.1,35.6,25.3
2021-12-05 15:55:53,5.1,35.6,25.2
2021-12-05 15:56:56,5.1,35.6,25.2
2021-12-05 15:57:58,5.1,35.6,25.1
2021-12-05 15:59:01,5.1,35.5,25.1
2021-12-05 16:00:04,5.1,35.1,25.0
2021-12-05 16:01:07,5.1,34.4,24.8
2021-12-05 16:02:09,5.1,33.7,24.6
2021-12-05 16:03:12,5.1,33.0,24.5
2021-12-05 16:04:15,5.1,32.4,24.3
2021-12-05 16:05:17,5.1,31.9,24.2
2021-12-05 16:06:20,5.0,31.6,24.1
2021-12-05 16:07:23,5.1,31.2,24.1
2021-12-05 16:08:26,5.1,31.0,24.0
2021-12-05 16:09:28,5.1,30.8,23.9
2021-12-05 16:10:31,5.1,30.8,24.0
2021-12-05 16:11:34,5.1,30.7,23.9
2021-12-05 16:12:36,5.1,30.7,23.9
2021-12-05 16:13:39,5.1,30.7,24.0
2021-12-05 16:14:42,5.1,30.7,24.0
2021-12-05 16:15:45,5.1,30.7,24.0
2021-12-05 16:16:47,5.1,30.7,24.0
2021-12-05 16:17:50,5.1,30.7,23.9
2021-12-05 16:18:53,5.2,30.6,23.9
2021-12-05 16:19:56,5.1,30.6,23.9
2021-12-05 16:20:58,5.1,30.6,23.8
2021-12-05 16:22:01,5.1,30.6,23.8
2021-12-05 16:23:04,5.1,30.6,23.8
2021-12-05 16:24:06,5.1,30.7,23.7
2021-12-05 16:25:09,5.1,30.8,23.7
2021-12-05 16:26:12,5.1,30.9,23.6
2021-12-05 16:27:15,5.1,30.9,23.6
2021-12-05 16:28:17,5.1,31.0,23.6
2021-12-05 16:29:20,5.1,31.0,23.6
2021-12-05 16:30:23,5.1,31.0,23.5
2021-12-05 16:31:25,5.1,31.1,23.5
2021-12-05 16:32:28,5.1,31.1,23.4
2021-12-05 16:33:31,5.1,31.2,23.4
2021-12-05 16:34:34,5.1,31.2,23.4
2021-12-05 16:35:36,5.1,31.4,23.3
2021-12-05 16:36:39,5.1,31.4,23.3
2021-12-05 16:37:42,5.1,31.6,23.2
2021-12-05 16:38:44,5.1,31.6,23.2
